SRC,"['positive regulation of phosphatidylinositol 3-kinase signaling', 'regulation of cell-cell adhesion', 'axon guidance', 'phosphatidylinositol phosphorylation', 'regulation of bone resorption', 'primary ovarian follicle growth', 'negative regulation of transcription, DNA-templated', 'positive regulation of transcription, DNA-templated', 'cellular response to fluid shear stress', 'cellular response to peptide hormone stimulus', 'positive regulation of cytokine secretion', 'intracellular signal transduction', 'positive regulation of insulin receptor signaling pathway', 'cellular response to platelet-derived growth factor stimulus', 'regulation of vascular permeability', 'response to hydrogen peroxide', 'negative regulation of focal adhesion assembly', 'neurotrophin TRK receptor signaling pathway', 'vascular endothelial growth factor receptor signaling pathway', 'ephrin receptor signaling pathway', 'progesterone receptor signaling pathway', 'response to interleukin-1', 'cellular response to reactive oxygen species', 'positive regulation of podosome assembly', 'angiotensin-activated signaling pathway involved in heart process', 'positive regulation of protein kinase B signaling', 'regulation of early endosome to late endosome transport', 'cell proliferation', 'positive regulation of MAP kinase activity', 'adherens junction organization', 'Fc-gamma receptor signaling pathway involved in phagocytosis', 'stimulatory C-type lectin receptor signaling pathway', 'integrin-mediated signaling pathway', 'cellular response to progesterone stimulus', 'response to mineralocorticoid', 'cellular response to fatty acid', 'negative regulation of anoikis', 'substrate adhesion-dependent cell spreading', 'regulation of epithelial cell migration', 'positive regulation of epithelial cell migration', 'macroautophagy', 'activation of protein kinase B activity', 'positive regulation of peptidyl-tyrosine phosphorylation', 'T cell costimulation', 'regulation of cell projection assembly', 'positive regulation of lamellipodium morphogenesis', 'regulation of postsynaptic neurotransmitter receptor activity', 'negative regulation of extrinsic apoptotic signaling pathway', 'leukocyte migration', 'positive regulation of ovarian follicle development', 'positive regulation of integrin activation', 'cell-cell adhesion', 'positive regulation of platelet-derived growth factor receptor signaling pathway', 'signal complex assembly', 'epidermal growth factor receptor signaling pathway', 'transforming growth factor beta receptor signaling pathway', 'stress fiber assembly', 'branching involved in mammary gland duct morphogenesis', 'positive regulation of protein autophosphorylation', 'forebrain development', 'transcytosis', 'regulation of protein binding', 'bone resorption', 'negative regulation of cysteine-type endopeptidase activity involved in apoptotic process', 'entry of bacterium into host cell', 'cellular response to hypoxia', 'response to electrical stimulus', 'negative regulation of intrinsic apoptotic signaling pathway', 'positive regulation of protein localization to nucleus', 'positive regulation of cyclin-dependent protein serine/threonine kinase activity', 'positive regulation of phosphatidylinositol 3-kinase activity', 'positive regulation of canonical Wnt signaling pathway', 'positive regulation of glucose metabolic process', 'positive regulation of small GTPase mediated signal transduction', 'response to nutrient levels', 'negative regulation of telomerase activity', 'osteoclast development', 'uterus development', 'response to virus', 'response to mechanical stimulus', 'cellular response to insulin stimulus', 'viral process', 'positive regulation of protein processing', 'negative regulation of protein homooligomerization', 'positive regulation of smooth muscle cell migration', 'negative regulation of mitochondrial depolarization', 'platelet activation', 'positive regulation of DNA biosynthetic process', 'regulation of caveolin-mediated endocytosis', 'transmembrane receptor protein tyrosine kinase signaling pathway', 'protein destabilization', 'cellular response to lipopolysaccharide', 'oogenesis', 'negative regulation of apoptotic process', 'positive regulation of apoptotic process', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation', 'regulation of intracellular estrogen receptor signaling pathway', 'response to acidic pH', 'negative regulation of telomere maintenance via telomerase', 'positive regulation of protein serine/threonine kinase activity']"
PIK3C2A,"['insulin receptor signaling pathway', 'phosphatidylinositol 3-kinase signaling', 'epidermal growth factor receptor signaling pathway', 'phosphatidylinositol-3-phosphate biosynthetic process', 'phosphatidylinositol phosphorylation', 'phosphatidylinositol biosynthetic process', 'positive regulation of cell migration involved in sprouting angiogenesis', 'exocytosis', 'clathrin coat assembly', 'cell migration', 'membrane organization', 'platelet-derived growth factor receptor signaling pathway', 'endocytosis', 'vascular smooth muscle contraction', 'phosphatidylinositol-mediated signaling']"
RPS6KB1,"['positive regulation of translation', 'positive regulation of skeletal muscle tissue growth', 'response to glucose', 'skeletal muscle contraction', 'apoptotic process', 'response to testosterone', 'skeletal muscle atrophy', 'intracellular signal transduction', 'response to nutrient', 'negative regulation of insulin receptor signaling pathway', 'positive regulation of mitotic cell cycle', 'long-term memory', 'phosphatidylinositol-mediated signaling', 'cellular response to growth factor stimulus', 'response to glucagon', 'response to tumor necrosis factor', 'long-chain fatty acid import', 'positive regulation of translational initiation', 'response to wounding', 'response to leucine', 'response to mechanical stimulus', 'cellular response to insulin stimulus', 'positive regulation of smooth muscle cell proliferation', 'response to ethanol', 'response to heat', 'protein kinase B signaling', 'G1/S transition of mitotic cell cycle', 'response to electrical stimulus involved in regulation of muscle adaptation', 'positive regulation of smooth muscle cell migration', 'cell migration', 'germ cell development', 'TOR signaling', 'regulation of glucose import', 'aging', 'behavioral fear response', 'negative regulation of apoptotic process', 'negative regulation of extrinsic apoptotic signaling pathway', 'response to lipopolysaccharide', 'cellular response to interferon-gamma', 'cellular response to dexamethasone stimulus']"
PDK1,"['cell proliferation', 'intrinsic apoptotic signaling pathway in response to oxidative stress', 'glucose metabolic process', 'regulation of glucose metabolic process', 'hypoxia-inducible factor-1alpha signaling pathway', 'regulation of acetyl-CoA biosynthetic process from pyruvate']"
DYRK1A,"['positive regulation of protein deacetylation', 'positive regulation of RNA splicing', 'nervous system development', 'regulation of alternative mRNA splicing, via spliceosome', 'negative regulation of mRNA splicing, via spliceosome', 'viral process', 'negative regulation of microtubule polymerization', 'amyloid-beta formation', 'negative regulation of DNA damage response, signal transduction by p53 class mediator', 'circadian rhythm']"
STK24,"['neuron projection morphogenesis', 'regulation of axon regeneration', 'execution phase of apoptosis', 'signal transduction by protein phosphorylation', 'MAPK cascade', 'activation of MAPKKK activity', 'stress-activated protein kinase signaling cascade', 'intrinsic apoptotic signaling pathway in response to oxidative stress', 'cellular response to starvation', 'response to hydrogen peroxide', 'negative regulation of cell migration']"
ILK,"['cell cycle arrest', 'positive regulation of NIK/NF-kappaB signaling', 'protein heterooligomerization', 'nerve development', 'myelination in peripheral nervous system', 'positive regulation of transcription, DNA-templated', 'myelin assembly', 'platelet aggregation', 'positive regulation of canonical Wnt signaling pathway', 'positive regulation of axon extension', 'positive regulation of signal transduction', 'tumor necrosis factor-mediated signaling pathway', 'regulation of actin cytoskeleton organization', 'positive regulation of cell-matrix adhesion', 'negative regulation of cardiac muscle cell apoptotic process', 'positive regulation of protein kinase B signaling', 'positive regulation of cell migration', 'cell proliferation', 'positive regulation of MAP kinase activity', 'positive regulation of cell proliferation', 'outflow tract morphogenesis', 'neuron projection morphogenesis', 'positive regulation of myoblast differentiation', 'positive regulation of osteoblast differentiation', 'negative regulation of protein kinase activity', 'negative regulation of neuron apoptotic process', 'MAPK cascade', 'integrin-mediated signaling pathway', 'protein kinase B signaling', 'establishment or maintenance of epithelial cell apical/basal polarity', 'negative regulation of smooth muscle cell proliferation', 'substrate adhesion-dependent cell spreading', 'negative regulation of neural precursor cell proliferation', 'negative regulation of smooth muscle cell migration', 'cell junction assembly', 'positive regulation of dendrite morphogenesis', 'cell-matrix adhesion', 'positive regulation of phosphorylation', 'cell aging', 'positive regulation of BMP signaling pathway', 'branching involved in ureteric bud morphogenesis', 'positive regulation of protein phosphorylation', 'supramolecular fiber organization', 'fibroblast migration']"
MAPK15,"['positive regulation of metaphase/anaphase transition of meiosis I', 'positive regulation of telomere capping', 'positive regulation of cell proliferation', 'dopamine uptake', 'regulation of cilium assembly', 'MAPK cascade', 'protein localization to ciliary transition zone', 'intracellular signal transduction', 'positive regulation of spindle assembly', 'cellular response to DNA damage stimulus', 'endoplasmic reticulum organization', 'regulation of COPII vesicle coating', 'positive regulation of telomerase activity', 'regulation of autophagy', 'positive regulation of telomere maintenance via telomerase', 'regulation of gene expression', 'negative regulation of cell migration']"
BMPR2,"['retina vasculature development in camera-type eye', 'anterior/posterior pattern specification', 'transforming growth factor beta receptor signaling pathway', 'transcription by RNA polymerase II', 'negative regulation of cell proliferation involved in heart valve morphogenesis', 'transmembrane receptor protein serine/threonine kinase signaling pathway', 'artery development', 'venous blood vessel development', 'activin receptor signaling pathway', 'lung alveolus development', 'negative regulation of cell growth', 'cellular response to BMP stimulus', 'BMP signaling pathway', 'lymphangiogenesis', 'mesoderm formation', 'positive regulation of bone mineralization', 'negative regulation of DNA biosynthetic process', 'semi-lunar valve development', 'endochondral bone morphogenesis', 'mitral valve morphogenesis', 'pattern specification process', 'tricuspid valve morphogenesis', 'brain development', 'positive regulation of axon extension involved in axon guidance', 'lymphatic endothelial cell differentiation', 'positive regulation of ossification', 'endothelial cell apoptotic process', 'positive regulation of pathway-restricted SMAD protein phosphorylation', 'positive regulation of cartilage development', 'negative regulation of vasoconstriction', 'outflow tract morphogenesis', 'chondrocyte development', 'endocardial cushion development', 'negative regulation of chondrocyte proliferation', 'positive regulation of osteoblast differentiation', 'positive regulation of transcription by RNA polymerase II', 'maternal placenta development', 'outflow tract septum morphogenesis', 'regulation of lung blood pressure', 'positive regulation of epithelial cell migration', 'proteoglycan biosynthetic process', 'positive regulation of endothelial cell migration', 'limb development', 'negative regulation of systemic arterial blood pressure', 'pharyngeal arch artery morphogenesis', 'cellular response to starvation', 'ventricular septum morphogenesis', 'regulation of cell proliferation', 'atrial septum morphogenesis', 'positive regulation of BMP signaling pathway', 'blood vessel remodeling', 'endothelial cell proliferation', 'positive regulation of endothelial cell proliferation']"
PRPF4B,"['RNA splicing', 'regulation of cell cycle', 'mRNA splicing, via spliceosome']"
TTBK1,"['positive regulation of cyclin-dependent protein kinase activity', 'positive regulation of astrocyte activation', 'positive regulation of microglial cell activation', 'positive regulation of protein polymerization', 'negative regulation of protein binding', 'substantia nigra development', 'learning or memory', 'negative regulation of gene expression', 'positive regulation of gene expression', 'positive regulation of cysteine-type endopeptidase activity']"
CDK19,"['cellular response to lipopolysaccharide', 'positive regulation of apoptotic process', 'positive regulation of inflammatory response']"
CAMK2A,"['positive regulation of calcium ion transport', 'positive regulation of NF-kappaB transcription factor activity', 'dendrite morphogenesis', 'MAPK cascade', 'regulation of synaptic vesicle docking', 'peptidyl-threonine autophosphorylation', 'response to ischemia', 'regulation of neuronal synaptic plasticity', 'G1/S transition of mitotic cell cycle', 'calcium ion transport', 'regulation of neuron migration', 'regulation of neurotransmitter secretion', 'interferon-gamma-mediated signaling pathway', 'angiotensin-activated signaling pathway', 'Wnt signaling pathway, calcium modulating pathway', 'dendritic spine development', 'regulation of mitochondrial membrane permeability involved in apoptotic process', 'positive regulation of cardiac muscle cell apoptotic process']"
DCLK2,"['negative regulation of protein localization to nucleus', 'hippocampus development', 'microtubule cytoskeleton organization', 'pyramidal neuron development']"
PDXK,"['cell proliferation', 'pyridoxal phosphate biosynthetic process', 'vitamin B6 metabolic process', 'neutrophil degranulation', ""pyridoxal 5'-phosphate salvage""]"
AK1,"['ADP biosynthetic process', 'AMP metabolic process', 'nucleoside triphosphate biosynthetic process', 'nucleobase-containing small molecule interconversion', 'ATP metabolic process', 'nucleoside diphosphate phosphorylation', 'nucleoside monophosphate phosphorylation']"
TSSK1B,"['multicellular organism development', 'spermatid development', 'intracellular signal transduction']"
RIPK4,"['morphogenesis of an epithelium', 'positive regulation of NF-kappaB transcription factor activity']"
PAK6,"['regulation of MAPK cascade', 'cytoskeleton organization', 'stress-activated protein kinase signaling cascade', 'regulation of transcription, DNA-templated', 'signal transduction by protein phosphorylation', 'apoptotic process']"
ABL2,"['cellular protein modification process', 'cell adhesion', 'positive regulation of neuron projection development', 'regulation of endocytosis', 'regulation of cell proliferation', 'positive regulation of cytosolic calcium ion concentration', 'positive regulation of oxidoreductase activity', 'cellular response to retinoic acid', 'regulation of autophagy', 'cell differentiation', 'positive regulation of phospholipase C activity', 'regulation of cell motility', 'regulation of cell adhesion', 'regulation of actin cytoskeleton reorganization']"
CHEK1,"['DNA repair', 'replicative senescence', 'DNA replication', 'positive regulation of cell cycle', 'regulation of histone H3-K9 acetylation', 'apoptotic process', 'signal transduction involved in G2 DNA damage checkpoint', 'intracellular signal transduction', 'negative regulation of mitotic nuclear division', 'regulation of signal transduction by p53 class mediator', 'cellular response to DNA damage stimulus', 'DNA damage induced protein phosphorylation', 'regulation of mitotic centrosome separation', 'DNA damage checkpoint', 'cellular response to mechanical stimulus', 'regulation of double-strand break repair via homologous recombination', 'regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage', 'histone H3-T11 phosphorylation', 'chromatin-mediated maintenance of transcription', 'negative regulation of G0 to G1 transition']"
RIPK3,"['cellular protein modification process', 'spleen development', 'apoptotic signaling pathway', 'lymph node development', 'protein heterooligomerization', 'positive regulation of NF-kappaB transcription factor activity', 'positive regulation of necroptotic process', 'T cell homeostasis', 'thymus development', 'regulation of interferon-gamma production', 'necroptotic process', 'regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation', 'regulation of adaptive immune response', 'positive regulation of intrinsic apoptotic signaling pathway', 'positive regulation of reactive oxygen species metabolic process', 'T cell differentiation in thymus', 'regulation of activated T cell proliferation', 'protein homooligomerization', 'NIK/NF-kappaB signaling', 'I-kappaB kinase/NF-kappaB signaling', 'amyloid fibril formation', 'positive regulation of nucleic acid-templated transcription', 'positive regulation of phosphatase activity', 'positive regulation of oxidoreductase activity', 'positive regulation of ligase activity', 'regulation of T cell mediated cytotoxicity', 'regulation of activation-induced cell death of T cells']"
MAP4K2,"['stress-activated protein kinase signaling cascade', 'activation of JUN kinase activity', 'JNK cascade', 'signal transduction by protein phosphorylation', 'activation of MAPKKK activity', 'immune response', 'vesicle targeting', 'innate immune response', 'positive regulation of JNK cascade', 'intracellular signal transduction']"
MAP4K3,"['stress-activated protein kinase signaling cascade', 'JNK cascade', 'response to UV', 'signal transduction by protein phosphorylation', 'activation of MAPKKK activity', 'intracellular signal transduction', 'response to tumor necrosis factor']"
STK4,"['positive regulation of protein binding', 'positive regulation of vascular associated smooth muscle cell apoptotic process', 'negative regulation of cell proliferation', 'regulation of cell differentiation involved in embryonic placenta development', 'positive regulation of fat cell differentiation', 'signal transduction by protein phosphorylation', 'endocardium development', 'neural tube formation', 'branching involved in blood vessel morphogenesis', 'cell differentiation involved in embryonic placenta development', 'apoptotic process', 'intracellular signal transduction', 'positive regulation of peptidyl-serine phosphorylation', 'positive regulation of extrinsic apoptotic signaling pathway via death domain receptors', 'stress-activated protein kinase signaling cascade', 'cell morphogenesis', 'negative regulation of organ growth', 'primitive hemopoiesis', 'hepatocyte apoptotic process', 'negative regulation of canonical Wnt signaling pathway', 'keratinocyte differentiation', 'central nervous system development', 'positive regulation of protein phosphorylation', 'positive regulation of apoptotic process', 'hippo signaling', 'protein stabilization', 'positive regulation of protein serine/threonine kinase activity']"
MAP2K6,"['cell cycle arrest', 'cellular response to sorbitol', 'ovulation cycle process', 'cardiac muscle contraction', 'signal transduction by protein phosphorylation', 'positive regulation of prostaglandin secretion', 'MAPK cascade', 'activation of MAPK activity', 'response to ischemia', 'apoptotic process', 'nucleotide-binding oligomerization domain containing signaling pathway', 'negative regulation of cold-induced thermogenesis', 'transcription, DNA-templated', 'stress-activated protein kinase signaling cascade', 'regulation of transcription, DNA-templated', 'DNA damage induced protein phosphorylation', 'positive regulation of nitric-oxide synthase biosynthetic process', 'response to drug', 'positive regulation of apoptotic process']"
PLK2,"['negative regulation of angiogenesis', 'positive regulation of protein binding', 'mitotic cell cycle checkpoint', 'mitotic spindle organization', 'positive regulation of I-kappaB kinase/NF-kappaB signaling', 'regulation of centriole replication', 'positive regulation of cell migration involved in sprouting angiogenesis', 'memory', 'DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest', 'G1/S transition of mitotic cell cycle', 'regulation of synaptic plasticity', 'long-term synaptic potentiation', 'Rap protein signal transduction', 'long-term synaptic depression', 'negative regulation of cellular senescence', 'negative regulation of dendritic spine development', 'positive regulation of protein catabolic process', 'Ras protein signal transduction', 'positive regulation of autophagy', 'negative regulation of apoptotic process', 'positive regulation of proteasomal ubiquitin-dependent protein catabolic process']"
BMPR1B,"['positive regulation of cartilage development', 'retina development in camera-type eye', 'transforming growth factor beta receptor signaling pathway', 'chondrocyte development', 'negative regulation of chondrocyte proliferation', 'positive regulation of osteoblast differentiation', 'positive regulation of transcription by RNA polymerase II', 'ovarian cumulus expansion', 'ovulation cycle', 'dorsal/ventral pattern formation', 'inflammatory response', 'skeletal system development', 'cartilage condensation', 'cellular response to BMP stimulus', 'BMP signaling pathway', 'proteoglycan biosynthetic process', 'positive regulation of bone mineralization', 'positive regulation of extrinsic apoptotic signaling pathway via death domain receptors', 'retinal ganglion cell axon guidance', 'endochondral bone morphogenesis', 'pattern specification process', 'positive regulation of cell differentiation', 'eye development', 'limb morphogenesis', 'positive regulation of chondrocyte differentiation']"
WNK4,"['negative regulation of pancreatic juice secretion', 'protein localization', 'chloride transport', 'renal sodium ion absorption', 'regulation of cellular process', 'distal tubule morphogenesis', 'ion homeostasis', 'negative regulation of sodium ion transport', 'positive regulation of ion transmembrane transporter activity', 'intracellular signal transduction', 'positive regulation of sodium ion transmembrane transporter activity']"
RPS6KB2,"['positive regulation of translational initiation', 'translation', 'protein kinase B signaling', 'intracellular signal transduction']"
PINK1,"['regulation of oxidative phosphorylation', 'positive regulation of ATP biosynthetic process', 'positive regulation of DNA-binding transcription factor activity', 'regulation of cellular response to oxidative stress', 'regulation of mitochondrial membrane potential', 'intracellular signal transduction', 'positive regulation of peptidyl-serine phosphorylation', 'positive regulation of macroautophagy', 'positive regulation of mitochondrial electron transport, NADH to ubiquinone', 'negative regulation of macroautophagy', 'positive regulation of protein dephosphorylation', 'regulation of mitochondrion organization', 'positive regulation of protein kinase B signaling', 'negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway', 'regulation of autophagy of mitochondrion', 'negative regulation of autophagy of mitochondrion', 'respiratory electron transport chain', 'positive regulation of I-kappaB kinase/NF-kappaB signaling', 'negative regulation of neuron apoptotic process', 'regulation of reactive oxygen species metabolic process', 'macroautophagy', 'activation of protein kinase B activity', 'negative regulation of reactive oxygen species metabolic process', 'cellular response to hydrogen sulfide', 'positive regulation of release of cytochrome c from mitochondria', 'regulation of protein complex assembly', 'negative regulation of autophagosome assembly', 'mitochondrion organization', 'positive regulation of protein targeting to mitochondrion', 'positive regulation of protein phosphorylation', 'cellular response to toxic substance', 'negative regulation of mitochondrial fission', 'positive regulation of translation', 'regulation of proteasomal protein catabolic process', 'negative regulation of oxidative stress-induced cell death', 'mitochondrion to lysosome transport', 'negative regulation of oxidative stress-induced neuron death', 'positive regulation of ubiquitin-protein transferase activity', 'positive regulation of protein ubiquitination', 'regulation of protein ubiquitination', 'positive regulation of mitophagy in response to mitochondrial depolarization', 'cellular response to hypoxia', 'negative regulation of intrinsic apoptotic signaling pathway', 'positive regulation of free ubiquitin chain polymerization', 'negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway', 'positive regulation of NMDA glutamate receptor activity', 'regulation of protein targeting to mitochondrion', 'positive regulation of cristae formation', 'positive regulation of mitochondrial fission', 'autophagy of mitochondrion', 'regulation of synaptic vesicle transport', 'negative regulation of gene expression', 'maintenance of protein location in mitochondrion', 'establishment of protein localization to mitochondrion', 'positive regulation of dopamine secretion', 'protein ubiquitination', 'response to oxidative stress', 'response to ischemia', 'positive regulation of peptidase activity', 'regulation of hydrogen peroxide metabolic process', 'positive regulation of synaptic transmission, dopaminergic', 'TORC2 signaling', 'negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide', 'negative regulation of JNK cascade', 'ubiquitin-dependent protein catabolic process', 'positive regulation of histone deacetylase activity', 'cellular response to oxidative stress', 'protein stabilization']"
STK25,"['signal transduction by protein phosphorylation', 'MAPK cascade', 'response to oxidative stress', 'activation of MAPKKK activity', 'positive regulation of axonogenesis', 'establishment of Golgi localization', 'Golgi localization', 'intrinsic apoptotic signaling pathway in response to hydrogen peroxide', 'Golgi reassembly', 'stress-activated protein kinase signaling cascade', 'establishment or maintenance of cell polarity', 'response to hydrogen peroxide', 'positive regulation of stress-activated MAPK cascade']"
TXK,"['adaptive immune response', 'transcription by RNA polymerase II', 'activation of phospholipase C activity', 'positive regulation of transcription by RNA polymerase II', 'positive regulation of interferon-gamma-mediated signaling pathway', 'regulation of transcription by RNA polymerase II', 'positive regulation of interferon-gamma production', 'cytokine production', 'T cell receptor signaling pathway']"
STYK1,['regulation of cell proliferation']
BRAF,"['establishment of protein localization to membrane', 'animal organ morphogenesis', 'positive regulation of glucose transmembrane transport', 'MAPK cascade', 'activation of MAPKK activity', 'cellular response to calcium ion', 'positive regulation of gene expression', 'negative regulation of apoptotic process', 'positive regulation of ERK1 and ERK2 cascade', 'trehalose metabolism in response to stress', 'positive regulation of peptidyl-serine phosphorylation']"
PRKCA,"['negative regulation of glial cell apoptotic process', 'axon guidance', 'regulation of platelet aggregation', 'positive regulation of angiogenesis', 'desmosome assembly', 'regulation of insulin secretion', 'positive regulation of macrophage differentiation', 'positive regulation of cardiac muscle hypertrophy', 'intracellular signal transduction', 'positive regulation of mitotic cell cycle', 'positive regulation of bone resorption', 'response to interleukin-1', 'positive regulation of lipopolysaccharide-mediated signaling pathway', 'positive regulation of cell migration', 'mitotic nuclear envelope disassembly', 'apoptotic signaling pathway', 'cell adhesion', 'regulation of mRNA stability', 'positive regulation of cell adhesion', 'angiogenesis', 'positive regulation of endothelial cell migration', 'platelet activation', 'ERBB2 signaling pathway', 'positive regulation of blood vessel endothelial cell migration', 'positive regulation of dense core granule biogenesis', 'histone H3-T6 phosphorylation', 'positive regulation of ERK1 and ERK2 cascade', 'positive regulation of endothelial cell proliferation']"
MAP3K4,"['positive regulation of JUN kinase activity', 'stress-activated protein kinase signaling cascade', 'positive regulation of telomere capping', 'placenta development', 'signal transduction by protein phosphorylation', 'positive regulation of p38MAPK cascade', 'MAPK cascade', 'positive regulation of telomerase activity', 'activation of MAPKK activity', 'male germ-line sex determination', 'chorionic trophoblast cell differentiation', 'regulation of gene expression', 'positive regulation of telomere maintenance via telomerase', 'response to UV-C', 'intracellular signal transduction']"
CAMK2B,"['MAPK cascade', 'regulation of long-term neuronal synaptic plasticity', 'positive regulation of neuron projection development', 'regulation of calcium ion transport', 'regulation of skeletal muscle adaptation', 'regulation of synapse structural plasticity', 'regulation of neuron migration', 'positive regulation of synapse maturation', 'positive regulation of dendritic spine morphogenesis', 'interferon-gamma-mediated signaling pathway', 'regulation of dendritic spine development']"
IRAK1,"['activation of NF-kappaB-inducing kinase activity', 'JNK cascade', 'transmembrane receptor protein serine/threonine kinase signaling pathway', 'positive regulation of NF-kappaB transcription factor activity', 'activation of MAPK activity', 'MyD88-dependent toll-like receptor signaling pathway', 'positive regulation of transcription, DNA-templated', 'cellular response to hypoxia', 'intracellular signal transduction', 'negative regulation of NF-kappaB transcription factor activity', 'positive regulation of type I interferon production', 'toll-like receptor 4 signaling pathway', 'response to interleukin-1', 'lipopolysaccharide-mediated signaling pathway', 'regulation of cytokine-mediated signaling pathway', 'protein complex oligomerization', 'positive regulation of MAP kinase activity', 'toll-like receptor 2 signaling pathway', 'positive regulation of I-kappaB kinase/NF-kappaB signaling', 'positive regulation of smooth muscle cell proliferation', 'cellular response to heat', 'cytokine-mediated signaling pathway', 'viral process', 'nucleotide-binding oligomerization domain containing signaling pathway', 'toll-like receptor 9 signaling pathway', 'aging', 'type I interferon signaling pathway', 'toll-like receptor signaling pathway', 'negative regulation of apoptotic process', 'response to lipopolysaccharide', 'interleukin-1-mediated signaling pathway']"
ACVR2B,"['retina vasculature development in camera-type eye', 'insulin secretion', 'post-embryonic development', 'mesoderm development', 'anterior/posterior pattern specification', 'transforming growth factor beta receptor signaling pathway', 'transmembrane receptor protein serine/threonine kinase signaling pathway', 'artery development', 'venous blood vessel development', 'activin receptor signaling pathway', 'response to glucose', 'kidney development', 'gastrulation with mouth forming second', 'BMP signaling pathway', 'positive regulation of activin receptor signaling pathway', 'lymphangiogenesis', 'negative regulation of cold-induced thermogenesis', 'positive regulation of bone mineralization', 'pattern specification process', 'lymphatic endothelial cell differentiation', 'organ growth', 'roof of mouth development', 'odontogenesis of dentin-containing tooth', 'positive regulation of osteoblast differentiation', 'embryonic foregut morphogenesis', 'negative regulation of transcription by RNA polymerase II', 'heart development', 'lung development', 'pancreas development', 'regulation of transcription, DNA-templated', 'skeletal system morphogenesis', 'determination of left/right symmetry', 'blood vessel remodeling']"
PHKG2,"['generation of precursor metabolites and energy', 'positive regulation of glycogen catabolic process', 'glycogen biosynthetic process', 'glycogen metabolic process']"
CAMK2D,"['regulation of membrane depolarization', 'regulation of calcium ion transmembrane transport via high voltage-gated calcium channel', 'positive regulation of cardiac muscle hypertrophy', 'cardiac muscle cell contraction', 'regulation of cardiac muscle cell action potential involved in regulation of contraction', 'regulation of ryanodine-sensitive calcium-release channel activity', 'regulation of cell growth', 'positive regulation of cardiac muscle cell apoptotic process', 'regulation of heart rate by cardiac conduction', 'regulation of cardiac muscle cell action potential', 'protein complex oligomerization', 'regulation of cellular localization', 'regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum', 'regulation of cell communication by electrical coupling involved in cardiac conduction', 'regulation of histone deacetylase activity', 'MAPK cascade', 'cellular response to calcium ion', 'endoplasmic reticulum calcium ion homeostasis', 'negative regulation of sodium ion transmembrane transporter activity', 'interferon-gamma-mediated signaling pathway', 'regulation of heart contraction', 'regulation of relaxation of cardiac muscle', 'regulation of transcription by RNA polymerase II', 'negative regulation of sodium ion transmembrane transport', 'regulation of the force of heart contraction', 'regulation of cell communication by electrical coupling', 'regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion', 'relaxation of cardiac muscle']"
MATK,"['cell proliferation', 'positive regulation of cell proliferation', 'mesoderm development', 'ERBB2 signaling pathway', 'regulation of cell proliferation']"
VRK3,"['positive regulation of phosphoprotein phosphatase activity', 'negative regulation of ERK1 and ERK2 cascade']"
PBK,"['negative regulation of inflammatory response', 'cellular response to UV', 'negative regulation of stress-activated MAPK cascade', 'mitotic cell cycle', 'negative regulation of proteasomal ubiquitin-dependent protein catabolic process']"
FGFR3,"['phosphatidylinositol-3-phosphate biosynthetic process', 'fibroblast growth factor receptor signaling pathway', 'phosphatidylinositol phosphorylation', 'positive regulation of tyrosine phosphorylation of STAT protein', 'skeletal system development', 'negative regulation of developmental growth', 'cell-cell signaling', 'positive regulation of phosphatidylinositol 3-kinase activity', 'endochondral bone growth', 'endochondral ossification', 'chondrocyte proliferation', 'positive regulation of protein kinase B signaling', 'fibroblast growth factor receptor apoptotic signaling pathway', 'positive regulation of cell proliferation', 'chondrocyte differentiation', 'bone morphogenesis', 'MAPK cascade', 'negative regulation of signal transduction', 'positive regulation of phospholipase activity', 'bone mineralization', 'positive regulation of MAPK cascade', 'negative regulation of apoptotic process', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation', 'bone maturation']"
NEK7,"['positive regulation of telomere capping', 'regulation of mitotic cell cycle', 'spindle assembly', 'positive regulation of telomerase activity', 'positive regulation of telomere maintenance via telomerase']"
TLK1,"['chromatin organization', 'intracellular protein transport', 'cellular response to DNA damage stimulus', 'regulation of chromatin assembly or disassembly', 'intracellular signal transduction']"
EPHA7,"['negative chemotaxis', 'regulation of cell-cell adhesion', 'branching morphogenesis of a nerve', 'positive regulation of neuron apoptotic process', 'regulation of postsynapse organization', 'regulation of peptidyl-tyrosine phosphorylation', 'negative regulation of signal transduction', 'apoptotic process', 'regulation of protein autophosphorylation', 'negative regulation of synapse assembly', 'retinal ganglion cell axon guidance', 'brain development', 'negative regulation of collateral sprouting', 'regulation of ERK1 and ERK2 cascade', 'regulation of cysteine-type endopeptidase activity involved in apoptotic process', 'nephric duct morphogenesis', 'negative regulation of apoptotic process', 'positive regulation of protein phosphorylation', 'ephrin receptor signaling pathway', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation']"
